	average
Rln1	0.9753258566274823
Map3k15	0.9753258566274823
Irs2	0.9753258566274823
Klhl10	0.9753258566274823
Pcdhga1	0.9753258566274823
Mapk15	0.9753258566274823
Cdrt4	0.9753258566274823
Gbx2	0.9753258566274823
Olfr1086	0.9753258566274823
Tmem210	0.9753258566274823
Gm20139	0.9753258566274823
Slc24a1	0.9753258566274823
Pla2r1	0.9753258566274823
Pabpc6	0.9753258566274823
Nek5	0.9753258566274823
Hist1h1b	0.9753258566274823
Snord55	0.9753258566274823
Gm14306	0.9753258566274823
Gm17745	0.9753258566274823
Plekhg6	0.9753258566274823
Sema3g	0.9753258566274823
Casc1	0.9753258566274823
Snord67	0.9753258566274823
Rtdr1	0.9753258566274823
Pcp2	0.9753258566274823
Ttc25	0.9753258566274823
Gm933	0.9753258566274823
Bpifa2	0.9753258566274823
Grifin	0.9753258566274823
X3110039I08Rik	0.9753258566274823
Cyp4f18	0.9753258566274823
Ccl22	0.9753258566274823
C130021I20Rik	0.9753258566274823
Cldn9	0.9753258566274823
Gapdhs	0.9753258566274823
Wdr20b	0.9753258566274823
Cyp21a1	0.9753258566274823
Cyyr1	0.9753258566274823
Mir350	0.9753258566274823
Wdfy2	0.9753258566274823
Cabp4	0.9753258566274823
Gm765	0.9753258566274823
Mertk	0.9753258566274823
Olfr1178	0.9753258566274823
Gm10863	0.9753258566274823
Trim75	0.9753258566274823
Stk31	0.9753258566274823
Olfr1297	0.9753258566274823
X8430431K14Rik	0.9753258566274823
Fhl5	0.9753258566274823
X4921509O07Rik	0.9753258566274823
Olfr1270	0.9753258566274823
Ces2e	0.9753258566274823
Zscan25	0.9753258566274823
X1700024G13Rik	0.9753258566274823
Naip5	0.9753258566274823
D630024D03Rik	0.9753258566274823
Nlrc3	0.9753258566274823
Lrrc8b	0.9753258566274823
Pirt	0.9753258566274823
Olfr193	0.9753258566274823
Slc26a4	0.9753258566274823
Snord19	0.9753258566274823
Gm10400	0.9753258566274823
Gm7008	0.9753258566274823
Cd300lf	0.9753258566274823
Zbp1	0.9753258566274823
Fbxo17	0.9753258566274823
Oip5	0.9753258566274823
Wisp2	0.9753258566274823
A230077H06Rik	0.9753258566274823
Trim63	0.9753258566274823
Cr2	0.9753258566274823
Ccl5	0.9753258566274823
Snora68	0.9753258566274823
Cd70	0.9753258566274823
X4930447K03Rik	0.9753258566274823
Wdr95	0.9753258566274823
Snora30	0.9753258566274823
Snora20	0.9753258566274823
Cst8	0.9753258566274823
Efcab1	0.9753258566274823
Batf	0.9753258566274823
X1500002O10Rik	0.9753258566274823
Prlr	0.9753258566274823
Acox2	0.9753258566274823
Ubash3a	0.9753258566274823
Cd59b	0.9753258566274823
Gm16793	0.9753258566274823
Gsg1	0.9753258566274823
Gm5105	0.9753258566274823
Gm13718	0.9753258566274823
Fam47e	0.9753258566274823
Mir666	0.9753258566274823
Hoxb4	0.9753258566274823
Taf6l	0.9753258566274823
Naip2	0.9753258566274823
Aim1l	0.9753258566274823
Il23a	0.9753258566274823
Acsm5	0.9753258566274823
Arhgap40	0.9753258566274823
Rasef	0.9753258566274823
A930018P22Rik	0.9753258566274823
Olfr1418	0.9753258566274823
X4930412B13Rik	0.9753258566274823
Osr2	0.9753258566274823
Awat2	0.9753258566274823
Colq	0.9753258566274823
X0610038L08Rik	0.9753258566274823
H2.Bl	0.9753258566274823
Mir384	0.9753258566274823
Mir3473	0.9753258566274823
X1700001F09Rik	0.9753258566274823
Gm14295	0.9753258566274823
X8430403D17Rik	0.9753258566274823
Egr3	0.9753258566274823
Olfr286	0.9753258566274823
Hepacam2	0.9753258566274823
Mmp21	0.9753258566274823
Crtam	0.9753258566274823
X4930512B01Rik	0.9753258566274823
Slc38a11	0.9753258566274823
Gm13032	0.9753258566274823
H2afb1	0.9753258566274823
Poln	0.9753258566274823
Spag17	0.9753258566274823
Il1b	0.9753258566274823
Svopl	0.9753258566274823
F7	0.9753258566274823
Pnp2	0.9753258566274823
Gan	0.9753258566274823
Olfr702	0.9753258566274823
Gm14005	0.9753258566274823
Snord38a	0.9753258566274823
Pla2g2c	0.9753258566274823
Slc11a1	0.9753258566274823
Zbtbd6	0.9753258566274823
Prr19	0.9753258566274823
Cdkn2a	0.9753258566274823
Gm9962	0.9753258566274823
Sln	0.9753258566274823
Zdhhc23	0.9753258566274823
Krtdap	0.9753258566274823
Mir544	0.9753258566274823
Fxyd4	0.9753258566274823
Erv3	0.9753258566274823
X5430427M07Rik	0.9753258566274823
Spta1	0.9753258566274823
Slc45a2	0.9753258566274823
Sned1	0.9753258566274823
Fam150a	0.9753258566274823
Satb2	0.9753258566274823
Gm826	0.9753258566274823
Gm21057	0.9753258566274823
Gm10556	0.9753258566274823
Zfp493	0.9753258566274823
Myb	0.9753258566274823
X6030466F02Rik	0.9753258566274823
Hist4h4	0.9753258566274823
X2810442I21Rik	0.9753258566274823
Ctsw	0.9753258566274823
A930003O13Rik	0.9753258566274823
Calr3	0.9753258566274823
X4933433G19Rik	0.9753258566274823
Ucn2	0.9753258566274823
Spns3	0.9753258566274823
Sftpd	0.9753258566274823
Pmfbp1	0.9753258566274823
Nrf1	0.9753258566274823
Srgap3	0.5995961545082381
Slc1a3	0.0064745553810040025
Resp18	0.9753258566274823
Zfp605	0.9753258566274823
Pip5k1a	0.9445988621261987
Cwc25	0.9701922438899996
Snx13	0.9364094008784252
Secisbp2l	0.7000501779233491
Atm	0.4661755848097606
Tspan2	0.6516499468103432
Scly	0.9753258566274823
Ube2a	0.7132106417686224
Hist1h2ad	0.9067853776318425
Dock1	0.9753258566274823
Trpv2	0.8906542704619971
Hspa1a	0.9753258566274823
Psme2	0.9753258566274823
Lsm3	0.9753258566274823
Fstl5	0.9753258566274823
Arpc1a	0.9704806470419005
Zmiz1	0.9753258566274823
Rasgrp3	0.9625345284875019
Rab33b	0.7459320843295634
Rd3	0.9753258566274823
Plec	0.27034926923917835
Tspan31	0.9753258566274823
Paics	0.9753258566274823
Tcerg1	0.5020835552120863
Fzr1	0.3999140561673248
Mfsd2a	0.40798444731452316
Naca	0.2094959750020637
Slu7	0.9753258566274823
Shisa3	0.11384127431819856
Daam1	0.3878285275290805
Pcsk6	0.8612962928306269
Mypop	0.46223340986519823
Nr2f1	0.5024084038283396
Lamtor1	0.9753258566274823
Tmx3	0.712414800914193
Cul1	0.09535298463124932
Gpr37l1	0.9753258566274823
Adnp	0.3947514634633901
Kptn	0.9753258566274823
Pitrm1	0.9753258566274823
Arhgap32	0.6813501860022604
Pcdhb7	0.9753258566274823
Cnn3	0.18253443001068967
Ryr3	0.9753258566274823
Cd24a	0.6007222591731688
Pikfyve	0.845107623196966
Vat1l	0.11665191090338749
Acsl4	0.48858071658858393
Prune2	0.6028272224793844
E2f7	0.8837037368795913
Sfrp1	0.07397335012235047
Phka2	0.38723433242556
Birc2	0.6904633838365524
Ubr4	0.48482847636045057
Ints2	0.9753258566274823
Rps23	0.07894482373324273
Yipf4	0.5930539580180657
X1810014B01Rik	0.9753258566274823
Cpne6	0.019530376482316834
Zhx1	0.9753258566274823
Tmem63b	0.6323414149624222
Clasp2	0.3894619550185662
Rpp30	0.9753258566274823
Foxo3	0.9067853776318425
Sox12	0.503956783777511
Lyn	0.4534916030674252
Papola	0.7754792183718444
Zc4h2	0.6636327966019104
Dhodh	0.3336625813064629
Mterfd1	0.6807602455203572
Rxrb	0.9753258566274823
Gramd4	0.9753258566274823
Rbbp6	0.8183343998730744
Aasdhppt	0.9753258566274823
Jmy	0.9753258566274823
Grm2	0.8400764741330513
Fam101b	0.5726111868890719
Api5	0.898585990265352
A230065H16Rik	0.9753258566274823
Ncapd2	0.9753258566274823
Ube2g2	0.12706275015762303
Cyb5	0.9753258566274823
Srrm3	0.3845937273415472
Tmem200c	0.9753258566274823
X0610009O20Rik	0.6065735610293482
Nrsn2	0.33560176796741564
Ccdc47	0.2651137799564262
Anp32b	0.91192806131148
Adam19	0.9753258566274823
Ccdc58	0.3821500774483955
Atf2	0.3072347719291684
Psmb2	0.8364546696750468
Rad21	0.9753258566274823
Acadm	0.9753258566274823
Ftsjd1	0.9753258566274823
Wdfy1	0.13381004893934073
Mapk8ip1	0.9753258566274823
Dak	0.9753258566274823
St7l	0.9753258566274823
Stam2	0.9753258566274823
Cryab	0.9753258566274823
Zfyve28	0.9753258566274823
Psat1	0.2819782133241844
Tbc1d8	0.5019309159835678
Zdhhc14	0.8262853402485283
Abcb10	0.8848300160466595
Chadl	0.9753258566274823
Brsk2	0.9753258566274823
Dzip1	0.9753258566274823
Itm2a	0.9753258566274823
Whsc1	0.5222454489169617
B4galnt1	0.5510736716106567
Ndufv3	0.8749641975931054
Sec61g	0.5388822608568032
Zfand3	0.5317165042009399
Zfp644	0.38355901320782376
Slc39a7	0.9753258566274823
Evi5	0.9753258566274823
Tfcp2l1	0.5527654021713114
Psmd10	0.9753258566274823
Cdc5l	0.49860028542027374
Cyhr1	0.9753258566274823
Lrp10	0.9753258566274823
Zfp287	0.3718009455437538
Acap2	0.9753258566274823
Bend6	0.9753258566274823
Pskh1	0.9753258566274823
B3gat2	0.9753258566274823
Gabpa	0.6642360982338072
Atxn2	0.8612962928306269
Zfp804a	0.9527458771327573
Cbln4	0.44135639315700453
Klhl9	0.006383913225295097
Mll5	0.5229361136033305
Hapln1	0.6226407193544522
Snx12	0.9753258566274823
Tmem33	0.8713651605265361
AI593442	0.12912268004341096
Pithd1	0.05669339138720226
Chchd7	0.8291221193246376
Fam120a	0.9753258566274823
Slc24a2	0.8655038450065222
Calu	0.9753258566274823
BC018507	0.7137151357684226
Kcnh2	0.11384127431819856
Atp5e	0.3322337882778091
Zbtb41	0.5211553724434148
Car7	0.32815659335486097
Comt	0.9753258566274823
Fam216a	0.12961904704189742
Erc2	0.7868729009533239
Ranbp6	0.6543272566904538
Unc5d	0.9753258566274823
Ccdc101	0.9753258566274823
Snapin	0.9753258566274823
Pcbp2	0.9753258566274823
Cmip	0.024737473421524107
Rrbp1	0.7868729009533239
X1810055G02Rik	0.9078279653468295
Smpd1	0.9753258566274823
Hadhb	0.9753258566274823
Mkks	0.9753258566274823
Slc25a46	0.7157276787079948
Lrrc61	0.9753258566274823
Slc25a26	0.8317012151457249
Dvl2	0.9753258566274823
Stk30	0.9753258566274823
Zmat5	0.7720967258654455
Champ1	0.22857962279537636
Ivns1abp	0.058494983472167805
Gpt2	0.09200488953444379
Flot2	0.9753258566274823
Usp46	0.09870323673072534
Gm2382	0.8764443914494131
Nefh	0.9753258566274823
Zfp207	0.07756920287794881
Apba1	0.8553521781310904
Fus	0.8837037368795913
Agpat1	0.9753258566274823
Ciao1	0.9753258566274823
Taldo1	0.3633462633509864
Samd14	0.426027287115133
Polr2j	0.026165739829897686
Snrpg	0.9753258566274823
Mfsd10	0.9753258566274823
Fn1	0.9753258566274823
Ddr2	0.9753258566274823
Abhd5	0.9753258566274823
Papd5	0.2001909701126185
Nfe2l2	0.7552546345323894
Fjx1	0.3636023544978256
Mtfr1l	0.5657085165300212
Cwc15	0.7252006339967684
Enho	0.4358137092251834
Gabrb2	0.12852707317619913
Tbx6	0.9753258566274823
Sidt2	0.9753258566274823
Hdlbp	0.5586881904663497
Il18	0.9753258566274823
Atp2c1	0.3010821711160923
Pabpc1	0.6514631299566406
Stk38	0.9753258566274823
Srek1ip1	0.6798206959321437
Mllt4	0.9753258566274823
Gatad1	0.9753258566274823
Taf13	0.9400785006013433
Edil3	0.7578038202976721
Naa40	0.9753258566274823
Kcnj10	0.05002928952209832
Ugt8a	0.7054107772479742
Scd2	0.1939502888625323
Slmo2	0.9753258566274823
Zc3h18	0.41413299585664753
C87436	0.9753258566274823
Ube2g1	0.355399463872127
Mprip	0.006144772610254842
Cse1l	0.9753258566274823
Kat5	0.5794659156890163
Ptpdc1	0.39584046160879205
Ctss	0.8949662017668785
Serf2	0.9753258566274823
Cox7a2l	0.37478921504288665
Txndc5	0.9753258566274823
Psmc5	0.9753258566274823
Ppp2cb	0.07160045938552521
Map3k2	0.9753258566274823
D2hgdh	0.6731623339068031
Mb21d2	0.9753258566274823
Samhd1	0.9753258566274823
Slc6a1	0.3821500774483955
Ppap2b	0.012091948261989335
Acyp1	0.9753258566274823
Scap	0.9753258566274823
Sh3kbp1	0.9753258566274823
Arrb1	0.4795595725938789
Plxna3	0.7465866911977642
X6720401G13Rik	0.8868424951910203
X1810037I17Rik	0.9323208868805107
Ralgps2	0.1379126051242307
Opn3	0.5316835867387023
Klf16	0.03449847032028801
Etv1	0.45807174196376865
Golga7	0.7106366171284734
Alkbh6	0.8952712276293526
Chd9	0.9753258566274823
Sec62	0.9472453959271359
Ift27	0.9753258566274823
Bcl7b	0.9753258566274823
P4htm	0.5767797132936796
Zbtb18	0.7718173615898811
Brpf1	0.6286674208579938
Capzb	0.9753258566274823
Adck5	0.7581379296435675
Syndig1	0.6663850536166452
Dync1i2	0.7812131411380278
Nxf1	0.6396951039033429
Rbbp5	0.9753258566274823
Pdxk	0.9753258566274823
Zfp930	0.9753258566274823
Trmt2a	0.9086206920641323
Cc2d2a	0.9753258566274823
Msrb1	0.9753258566274823
Ddit4	0.37482337584743863
Rgs7bp	0.9753258566274823
B3gat1	0.9753258566274823
Pccb	0.9753258566274823
Chmp4b	0.012926545100519224
Setd3	0.9753258566274823
Rab3b	0.01807906578826524
Rnf41	0.9753258566274823
Bcas2	0.5519873950653854
Lamtor4	0.9753258566274823
Wdr8	0.9753258566274823
Sdcbp	0.9753258566274823
X2410015M20Rik	0.8057389323359014
Lrrc55	0.9753258566274823
Tenc1	0.9753258566274823
X4930481A15Rik	0.8206750574705358
Snx27	0.9753258566274823
Trrap	0.5398865685462318
Id2	0.12912268004341096
Ciz1	0.9753258566274823
Etf1	0.95292564878734
AW549877	0.9753258566274823
Ncan	0.7226161331432932
Egln1	0.8852300486026756
Ip6k1	0.04050005082277777
Nova1	0.7157276787079948
Rbm12	0.8007993122447172
Map3k1	0.8392171854785548
Prkaa1	0.9753258566274823
Rprd1a	0.9753258566274823
Trappc11	0.6394083554117715
Pacs2	0.47704928343525277
Slc35d3	0.7982167556776426
Snx32	0.5304078159803756
Rnaseh2c	0.9363513765713661
Cd164	0.9753258566274823
Rnf149	0.3982583076650362
Phlda3	0.9523250351287357
Lgalsl	0.6040026631601965
Mest	0.023990198184858518
Zfp523	0.47052100861040586
BC003331	0.9753258566274823
Ctsd	0.3019791146346778
Phf21a	0.6861583546686356
Col28a1	0.8837037368795913
Rab12	0.0629717710087012
Degs1	0.9753258566274823
Trp53inp2	0.8253707140812764
Snd1	0.800732337139216
Gjd2	0.9753258566274823
Cdh4	0.8837037368795913
Tsc22d2	0.9203792572476437
Emc8	0.4789099869530484
Fam3c	0.9753258566274823
Shkbp1	0.9753258566274823
Fau	0.6289651349230588
Slc7a2	0.36835121134439647
Map3k4	0.9753258566274823
Slc38a2	0.6776560579720756
Tmco1	0.9753258566274823
Rasgef1c	0.36729590339040225
Yipf6	0.5732464744079281
Btbd17	0.9753258566274823
Otud5	0.9753258566274823
Epb4.1l2	0.9200964697526419
Fahd2a	0.9753258566274823
Grpel1	0.9753258566274823
Gabra3	0.8366512395861503
Nfe2l1	0.9753258566274823
Nr2f6	0.9753258566274823
Avl9	0.7754792183718444
Gjc2	0.1809690049503205
Vps51	0.9753258566274823
Rrp12	0.9426608678672093
Arfip2	0.9753258566274823
Wdr26	0.8041871921475274
Cldn10	0.6028272224793844
Tmem147	0.9753258566274823
l7Rn6	0.22995913920293629
Cdan1	0.9753258566274823
Psmb8	0.9753258566274823
Tmem242	0.9753258566274823
Pdia6	0.41827367610310506
Psma6	0.2077455719633963
Gng2	0.5450201004306366
Dido1	0.9753258566274823
Gm6548	0.29049567410420674
Nipal3	0.9753258566274823
Vmn2r29	0.7447653875788235
Aifm1	0.9569447028854652
Ly6a	0.8054280127046717
Dram2	0.9753258566274823
Vps13a	0.9753258566274823
Dcaf8	0.6347737055587455
Nfu1	0.9753258566274823
Epdr1	0.9753258566274823
Inpp5a	0.7470216253870773
Zkscan5	0.40453765374200074
Ddx42	0.7710562677810985
Naa16	0.9753258566274823
Pank3	0.7227952326261192
Nufip2	0.49365986550954244
Lhx2	0.9753258566274823
Tmem129	0.9753258566274823
Zfp36l2	0.42152956617462606
Gmfb	0.8088827864886755
Git2	0.5102051422834785
Socs2	0.9753258566274823
Rb1cc1	0.9753258566274823
X2700029M09Rik	0.4977355081192979
Ik	0.8203279954790733
Cpa6	0.6549526153578695
Hr	0.9753258566274823
Pde9a	0.9753258566274823
Gtf2h1	0.522416152172647
Wdr37	0.647552764124984
Phf23	0.9234096715343969
Intu	0.9753258566274823
Cap1	0.8569024553849405
Zfp281	0.3780070890810462
Fam19a2	0.742958945717917
Crabp2	0.42870852099778384
Ctdsp2	0.4416809897473858
Scn2b	0.8606023182765276
A830018L16Rik	0.07958952832000976
Cxcr4	0.575494056232996
Zfp263	0.9753258566274823
Imp3	0.621153545800169
Shisa6	0.9753258566274823
Pvrl3	0.9753258566274823
Atg4c	0.7886568008086547
Snx10	0.9753258566274823
Smc5	0.6983104700437045
Sel1l3	0.9753258566274823
Slc6a8	0.5418106156712069
Nudt18	0.9753258566274823
Tmx4	0.9753258566274823
Src	0.8881842693225077
Sepn1	0.9753258566274823
Vps41	0.36889912020827337
Narfl	0.9753258566274823
Mtx3	0.8852300486026756
Dnajc13	0.9753258566274823
Nrn1	0.34883124626017314
Rasa2	0.23970624601455662
U2af1	0.9753258566274823
Pik3ca	0.9753258566274823
Zmym6	0.8855720208654231
Tpd52	0.816942211127733
Adck1	0.49070507861763973
X0610031J06Rik	0.9753258566274823
Abhd3	0.7556532847308371
Galt	0.9552561968721854
Calcoco1	0.538007445108188
Kdm6b	0.15740166983732612
Syn3	0.41827367610310506
X4930453N24Rik	0.7619753061143728
Fam222a	0.9753258566274823
Pde10a	0.9753258566274823
Rnf115	0.9753258566274823
Usp12	0.9753258566274823
Aldh6a1	0.9753258566274823
Ranbp3	0.19180137862418173
Kin	0.9753258566274823
Nppa	0.26652174757689717
Scube1	0.5125968342906205
Tmem98	0.9753258566274823
X2510009E07Rik	0.8088342266145442
Lyrm4	0.9753258566274823
Hps4	0.7459770098683636
Snrpa	0.9753258566274823
Rpl34	0.9271868742094468
Pla1a	0.9035103515646922
Nr3c1	0.6150894384472059
Otud4	0.9753258566274823
Mfn2	0.5809107923539687
Pbx2	0.9753258566274823
Dpy19l1	0.04948705005129391
X1700020I14Rik	0.9753258566274823
Kdm5b	0.7242992266315289
Aldh5a1	0.7581379296435675
Hmg20a	0.9051022024486575
Dscr3	0.9334555088494212
Ctnnd1	0.4578773034617481
Plagl1	0.1451882793884012
Slc37a4	0.9753258566274823
Cnot4	0.05002928952209832
Strip1	0.41773716453924103
Stx17	0.9753258566274823
Slc17a6	0.9722789405393163
Phactr2	0.9753258566274823
X1110001A16Rik	0.9753258566274823
Tox3	0.9753258566274823
Ndufv2	0.22704881682802583
Ruvbl2	0.04591471536397057
Tbc1d14	0.9727979452677286
Brap	0.9753258566274823
Lhfpl3	0.26304193180686963
Klhl26	0.9753258566274823
Uba3	0.6140000077095615
Sec61a2	0.9753258566274823
Man2a2	0.8174889932447735
Sparc	0.19193614113800964
Tmem50b	0.22286666204612
Tmem18	0.7956900628109065
Mitf	0.9323798766050533
Nacc2	0.41939480391343875
Ank1	0.3984549058270362
Fads1	0.8841220025605553
Ogfod1	0.9753258566274823
Lgmn	0.7000501779233491
Zmynd8	0.6715934363360331
Gas1	0.9753258566274823
Arl6	0.8364835918962028
Cetn3	0.9753258566274823
Mll2	0.0454943208966927
Cox7b	0.033866066620062515
Ralgds	0.447363039773527
Pde6d	0.9705266859823137
Pptc7	0.14989483976116558
Otud6b	0.2604342596191888
Uqcrh	0.030646951174768823
Terf2	0.9753258566274823
Grik3	0.9753258566274823
Hrsp12	0.9753258566274823
Gdpd5	0.05468898384201384
Mid2	0.337752572136339
As3mt	0.9753258566274823
X2610306M01Rik	0.9753258566274823
Cbfb	0.9753258566274823
Lpin2	0.02568307317485124
Eid1	0.9753258566274823
X2900008C10Rik	0.9753258566274823
Rab3gap1	0.8632837656494299
Stt3b	0.2651137799564262
Lancl2	0.5245309984545556
Hmgxb3	0.9496631369156971
Rhoa	0.810454051758355
Zscan26	0.9753258566274823
Appl2	0.9753258566274823
Atxn1	0.28334139151582016
Setd5	0.9753258566274823
Hs3st3a1	0.5566220223856089
Fh1	0.9753258566274823
Zfp651	0.3721285526066451
Fgfr2	0.2001909701126185
Zswim8	0.22286666204612
Cdk13	0.9753258566274823
Rims2	0.6663850536166452
Gcnt1	0.2489741440322955
Mamdc2	0.9753258566274823
Gpr124	0.8318301380571733
Ric3	0.9753258566274823
Slc35f6	0.9753258566274823
Slc25a33	0.7432002960872531
Eif4enif1	0.5687290240320431
Gab2	0.928835343702955
Gps2	0.41245662189953597
Nsa2	0.2928804211211382
Rab28	0.5930539580180657
Zfp131	0.7388530569304952
Faf2	0.9753258566274823
Rilpl2	0.9753258566274823
Kat8	0.9753258566274823
Rps15a.ps4	0.11673281945780381
Dlst	0.9626967778791924
Elk1	0.9753258566274823
Wnt7a	0.9753258566274823
Frrs1l	0.9753258566274823
Dpyd	0.9753258566274823
Hadha	0.9753258566274823
Fbxo31	0.15593525668776698
Ext1	0.9268592042941566
Astn1	0.012858947382545846
Commd8	0.8885721099805983
Hrh3	0.5406639578271751
X1700030K09Rik	0.7557957143567844
Cope	0.4870411260150988
Map2k6	0.1575038660860611
Txndc11	0.9753258566274823
X4833439L19Rik	0.3777830223356003
Nlgn3	0.9753258566274823
Atp13a5	0.9753258566274823
Apba2	0.9753258566274823
Mapk4	0.33148635773812635
Gpr180	0.9753258566274823
Smcr8	0.9753258566274823
Mboat7	0.2255084425335571
Dmxl2	0.3085388764861455
Fbf1	0.9753258566274823
Abhd17b	0.7785996613087076
Ercc5	0.2090744782617596
Asxl2	0.9700202825386814
Slc20a1	0.6537806420348419
Mmd2	0.9156768110096937
Dstn	0.4066131073998483
Snx1	0.6348256142580198
Tmsb10	0.12569629183604233
Pdcd5	0.6240174315644346
Znfx1	0.9222131336714966
Jam3	0.9753258566274823
Hsd11b2	0.8837037368795913
Mbd5	0.7812131411380278
Tpm3	0.48726735363909
E330033B04Rik	0.9753258566274823
Eefsec	0.9753258566274823
Fam196a	0.9753258566274823
Mblac2	0.7308653382450295
Phgdh	0.06657861331373907
Usp38	0.22364222246438434
Mtus1	0.9753258566274823
Inf2	0.024567236290871045
Anks1	0.936231068393602
Smad5	0.9753258566274823
Kctd15	0.9753258566274823
Mrps21	0.9753258566274823
AU040320	0.6028272224793844
Clpx	0.6323414149624222
Ubn1	0.34908759167284786
Ttc39c	0.08571266447377973
Fam178a	0.9753258566274823
Snx17	0.7451278830514678
Josd2	0.9753258566274823
Fuom	0.7217191335727658
Tmem50a	0.9753258566274823
Rab37	0.5405079772979582
Dhcr24	0.604626752215977
Cgnl1	0.9753258566274823
Map4k4	0.7020549074997628
Slc31a1	0.9625345284875019
Hsf1	0.7520257513211202
Ccdc43	0.8067792056914443
Ogfrl1	0.3285767681951975
Pfkfb3	0.9560358581401539
Dusp22	0.9753258566274823
Thumpd3	0.9753258566274823
Cct4	0.3226627012190308
Hsd17b11	0.9753258566274823
Med1	0.27262654694146243
Usp7	0.4966497597768583
X6820431F20Rik	0.9475351839417246
Bri3	0.5726111868890719
Zfp518b	0.5013153604798918
Hs3st3b1	0.9753258566274823
Mbnl1	0.9753258566274823
Tmem134	0.9753258566274823
St8sia1	0.9753258566274823
Amfr	0.9228690761499768
Dnajc24	0.9753258566274823
Ube2v1	0.010384367330043153
Mrpl46	0.9753258566274823
Smarca5	0.8852300486026756
Gstm1	0.9753258566274823
Sys1	0.572279418555313
Ipo4	0.9753258566274823
Nop56	0.35868415767376916
Cdc25a	0.8978205928079313
Fryl	0.9753258566274823
S1pr3	0.9753258566274823
X1110057K04Rik	0.8319301649500274
Thtpa	0.9753258566274823
Rps6ka1	0.6233844124686672
Abhd14b	0.9753258566274823
Hipk3	0.9753258566274823
Cttnbp2	0.06469275327416926
Erp44	0.6701628742417949
Ccdc73	0.9753258566274823
X9530068E07Rik	0.7000501779233491
X5031425E22Rik	0.3302295807195827
Dnajc11	0.3586258990402325
Tsen34	0.6715934363360331
Gmds	0.9753258566274823
Wdr89	0.9753258566274823
A830010M20Rik	0.9753258566274823
Rprd1b	0.9753258566274823
Rab5c	0.08874333585958807
Phf2	0.22364222246438434
Fkbp2	0.426027287115133
Plgrkt	0.2866094758495035
Atpaf1	0.34322079272064715
Zfp433	0.6233844124686672
Mtmr11	0.7785996613087076
Ncbp2	0.5185069317037087
Hspa12a	0.6361469916651841
Commd7	0.9753258566274823
Erp29	0.9753258566274823
Eml1	0.9753258566274823
X1110018G07Rik	0.32948464374113445
Tmed3	0.8279237339936585
Mfge8	0.3938905423489311
Mtmr3	0.9361028555375374
Camk2n2	0.7829173845494461
Ylpm1	0.9448502977568137
Ly6g6e	0.2489741440322955
Ppm1k	0.9753258566274823
Trmt10c	0.7592718656510751
Tprgl	0.9753258566274823
Sema6b	0.4462887874671945
Cyp2g1	0.18974964136008504
E130309D14Rik	0.3072347719291684
Lgr5	0.21751189833462461
Nip7	0.9753258566274823
Fkrp	0.9753258566274823
Csf1r	0.8434982319564029
Sv2b	0.7809954506965648
Trmt5	0.9753258566274823
Vimp	0.9753258566274823
Ftx	0.8206750574705358
Asah1	0.9753258566274823
Trhr	0.9753258566274823
March8	0.7318484476062874
Mad2l1	0.9753258566274823
Chst2	0.9753258566274823
Ccz1	0.9753258566274823
Sp3	0.9753258566274823
Lin52	0.8966370437341762
Mrpl18	0.7359151713366048
Zfp955a	0.9753258566274823
Fip1l1	0.9753258566274823
Srf	0.24331558913521814
Sharpin	0.8848300160466595
Tuba4a	0.6096436673031334
Mvk	0.32738461514898176
Rftn2	0.9368166819562642
Xpo7	0.8150728214153166
Lmo4	0.201240592967693
Sorcs3	0.9753258566274823
Tbrg1	0.7192208798828177
Susd4	0.9753258566274823
Tmem199	0.8585022679931558
Gosr2	0.6348256142580198
Kdm2a	0.9753258566274823
Jam2	0.5146452942387592
Ablim2	0.9753258566274823
Errfi1	0.9753258566274823
Gars	0.2110599179015832
Cacfd1	0.8949662017668785
Creg1	0.9753258566274823
Ltbp4	0.6586033954966175
Slc7a6os	0.9466124516794067
Rcn2	0.07807991743473124
Cep350	0.7322315679496766
Srsf9	0.5387862898657959
Pik3r1	0.5128399072482811
Nus1	0.9753258566274823
Numb	0.9753258566274823
Capn2	0.6805194795312004
Arsb	0.2936011474146957
Khdrbs3	0.9753258566274823
Rlbp1	0.9753258566274823
Scamp5	0.9426608678672093
Tspo	0.9753258566274823
Bok	0.04294861754776751
Clp1	0.9753258566274823
Aqp4	0.011043534081577308
Mphosph8	0.7065174088776504
Fam214a	0.86596300233408
Ivd	0.9753258566274823
Gstm2	0.9753258566274823
Gap43	0.538007445108188
Notch1	0.9334555088494212
Mtif3	0.7588103060438844
Crispld2	0.9753258566274823
Syp	0.11286649751248941
Rnf144a	0.9753258566274823
Vip	0.4788989743981013
Ftl1	0.4498467301018926
Ints4	0.9753258566274823
Cdc73	0.5258435027482591
Erlin2	0.8224437139525888
AI597468	0.9753258566274823
Tbc1d5	0.9753258566274823
Ech1	0.9753258566274823
Oxa1l	0.9240672498953709
Pdcl3	0.9753258566274823
D930016D06Rik	0.6318157873968374
Akap8l	0.6233844124686672
Caskin1	0.3931904538719156
Phospho2	0.9753258566274823
Pbrm1	0.9753258566274823
Rcan1	0.7099997017016547
Rasa4	0.6065735610293482
Mtpap	0.5101913989650279
Tmem183a	0.7609727314231862
Cdc16	0.7359347967951984
Adora1	0.9753258566274823
Sgsm1	0.5811912557653132
